sname,District_Name,Crop_Year,cseason,Crop,Area,production
Bihar,NAWADA,2010.0,Rabi       ,Rapeseed &Mustard,1364.0,1566.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Kharif     ,Arecanut,3100.0,634634634.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Bajra,2477.0,1449.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Cashewnut,683.5,325453.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sugarcane,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Cashewnut,717.0,208.5
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Small millets,1647.0,1148.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Linseed,848.0,720.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry chillies,142.0,107.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Peas & beans (Pulses),3081.0,1225.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Onion,1103.0,15470.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Rapeseed &Mustard,2.5,1.03
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Urad,1.5,1.16
Bihar,NAWADA,2010.0,Kharif     ,Arhar/Tur,1319.0,3434343.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6.0,21.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Gram,28000.0,14800.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Cashewnut,15.0,10.5
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Dry chillies,17.0,41.75
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Masoor,2253.0,611.0
Assam,SIVASAGAR,2011.0,Rabi       ,Black pepper,69.0,125.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Sugarcane,268.0,2879.52
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Small millets,1647.0,1148.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Sugarcane,71.3,1500.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Mesta,9.0,60.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Dry ginger,46.0,100.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Arecanut,1254.0,2000.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Tapioca,52.03,450.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Horse-gram,600.0,200.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,other oilseeds,4.2,532.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Barley,452.0,492.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Onion,821.0,3432323.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Wheat,98681.0,199138.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Horse-gram,8335.0,2009.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Bihar,ANANTAPUR,,Rabi       ,Ginger,6854.3,1124.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,other oilseeds,82.09,35.51
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Arecanut,896.0,342523423.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Rice,10779.0,34634264326.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Dry ginger,102.0,35322.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Mesta,9.0,58.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Safflower,703.0,129.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Castor seed,7.0,7.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,other oilseeds,1.0,0.11
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Mesta,141.0,3736.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Bajra,2477.0,1449.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Kharif     ,Other Kharif pulses,2.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Rice,20258.0,45669.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Groundnut,18773.0,29192.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Arhar/Tur,30693.0,7888.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Peas & beans (Pulses),3081.0,1225.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Dry chillies,340.0,578.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,35.0,9.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Onion,1770.0,32364.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Tapioca,40.0,160.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Ragi,5124.0,12405.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Tapioca,40.0,160.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry chillies,857.0,343432.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Dry ginger,352.0,1145.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,other oilseeds,133.0,55.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Moong(Green Gram),1.5,1.1
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6.0,21.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Other Kharif pulses,800.0,100.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Horse-gram,8335.0,2009.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Summer     ,Orange,160.0,2108.0
Assam,SIVASAGAR,2010.0,Winter     ,Rice,92927.0,2435364342.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Sesamum,10.0,343.0
Assam,SIVASAGAR,2010.0,Kharif     ,Sesamum,43.0,14.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sesamum,4414.0,23435334.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Whole Year ,Tapioca,186.5,1355.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Small millets,29049.0,6284.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Sugarcane,141.0,3736.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Cotton(lint),6992.0,23900000.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Gram,26200.0,25900.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Cashewnut,717.0,208.5
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Maize,3358.0,9540.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Sugarcane,6561.0,292613.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Potato,22.0,208.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Horse-gram,600.0,200.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Arecanut,896.0,342523423.0
Assam,SIVASAGAR,2011.0,Kharif     ,Tapioca,13.0,126.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Dry ginger,98.66,929.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Autumn     ,Tapioca,81.0,33.0
Assam,SIVASAGAR,2011.0,Kharif     ,Arhar/Tur,38.0,21.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Coconut ,18168.0,6510.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Sesamum,10.0,343.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Kharif     ,Arecanut,3100.0,634634634.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Small millets,5.0,40.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Arhar/Tur,20.5,13.2
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Groundnut,755200.0,867800.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Dry ginger,352.0,1120.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Masoor,98.0,10.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Castor seed,3191.0,34343433.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Groundnut,650800.0,228400.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Whole Year ,Banana,657.0,7968.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Banana,1530.0,11558.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Banana,414.0,6997.0
Bihar,NAWADA,2010.0,Rabi       ,Gram,2786.0,2945.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sweet potato,1061.0,4793.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Assam,SIVASAGAR,2010.0,Rabi       ,Masoor,22.0,9.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Coconut ,18284.74,68580000.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Moong(Green Gram),519.0,278.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Sannhamp,1.0,5.55
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Khesari,1021.0,806.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Maize,2800.0,4900.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Urad,14793.0,3850.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Arhar/Tur,1329.0,46342342.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,other oilseeds,82.09,35.51
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Rice,10.0,70.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Potato,22.0,208.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Jute,352.0,1120.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Sunflower,85.0,15.86
Bihar,NAWADA,2011.0,Kharif     ,Arhar/Tur,1110.0,1319.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Sweet potato,170.0,2149.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Banana,213.0,1278.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Groundnut,15.5,7.6
Bihar,NAWADA,2010.0,Rabi       ,Barley,8.0,7.0
Assam,SIVASAGAR,2010.0,Whole Year ,Turmeric,242.0,184.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Sunflower,13500.0,3300.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Banana,176.0,641.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sweet potato,99.0,362.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Coconut ,18284.74,68580000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Dry ginger,406.0,1299.2
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jowar,1330.0,1450.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Turmeric,10.0,60.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Wheat,300.0,343543.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Banana,11.0,257.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Sunflower,35900.0,11100.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Castor seed,1.0,1.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Potato,2209.0,12286.0
Assam,SIVASAGAR,2011.0,Kharif     ,Niger seed,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Sweet potato,5.0,15.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Bajra,317.0,185.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sesamum,4414.0,23435334.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Peas & beans (Pulses),3081.0,1225.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Whole Year ,Dry ginger,344.0,1124.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Groundnut,18773.0,29192.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Urad,363.0,292.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Arhar/Tur,30693.0,7888.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Peas & beans (Pulses),52.03,450.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Arhar/Tur,27400.0,9100.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,other oilseeds,133.0,55.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Horse-gram,8335.0,2009.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Cashewnut,450.0,85.13
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Moong(Green Gram),473.0,645343.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Cotton(lint),14000.0,12900.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rice,1.0,0.11
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sweet potato,131.9,700.35
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Khesari,452.0,204.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Moong(Green Gram),1183.0,666.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Garlic,145.0,252.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sweet potato,18.0,86.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Sweet potato,52.0,90.17
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Castor seed,7.0,7.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Dry chillies,340.0,578.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Jowar,3900.0,6720.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Rice,102.0,321.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Onion,821.0,3432323.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Cotton(lint),7300.0,9400.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Rapeseed &Mustard,66.42,404.12
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Maize,6394.0,5929.0
Bihar,NAWADA,2010.0,Rabi       ,Sunflower,27.0,39.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sweet potato,11.0,33.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry ginger,118.0,366.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Coconut ,3483.09,14190000.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Kharif     ,Rice,2.09,12.06
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Sunflower,34.0,45.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Sweet potato,30.4,220.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Safflower,703.0,129.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Other Kharif pulses,3167.0,559.0
Andaman and Nicobar Islands,ANANTAPUR,2002.0,Rabi       ,Ragi,18240.0,67490000.0
Assam,SIVASAGAR,2010.0,Whole Year ,Black pepper,55.0,99.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Moong(Green Gram),1546.0,1098.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Arecanut,3160.67,3975.2
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Horse-gram,601.0,215.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Onion,835.0,43654344.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry ginger,118.0,366.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jowar,1330.0,1450.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Moong(Green Gram),1183.0,666.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Dry ginger,7.0,9.64
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Maize,719.0,192.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Other Kharif pulses,2000.0,34343.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Khesari,1021.0,806.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Moong(Green Gram),1168.6,547457564.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Dry chillies,340.0,822.8
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Garlic,145.0,252.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Garlic,145.0,252.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Moong(Green Gram),519.0,278.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Maize,7148.0,9115.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Jute,352.0,1120.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Groundnut,20200.0,21700.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Other Kharif pulses,800.0,100.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Other Kharif pulses,456755.0,57845453.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Dry chillies,2.09,12.06
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Maize,3.84,18.22
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Arhar/Tur,27942.0,7628.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Tapioca,52.03,450.0
Bihar,NAWADA,2010.0,Kharif     ,Groundnut,80.0,82.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Andaman and Nicobar Islands,NICOBARS,2003.0,Whole Year ,Cashewnut,717.0,208.5
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Wheat,107855.0,157272.0
Assam,SIVASAGAR,2010.0,Rabi       ,Peas & beans (Pulses),212.0,134.0
Andhra Pradesh,ANANTAPUR,1998.0,Whole Year ,Tobacco,100.0,100.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Arecanut,944.0,6543635.0
Bihar,NAWADA,2010.0,Kharif     ,Moong(Green Gram),68.0,4343.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Autumn     ,Coconut ,12.0,25.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Turmeric,68.0,376.5
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Coconut ,18168.0,6510.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Rice,6791.0,20118.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Cashewnut,80.0,54.0
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Maize,7024.0,2642.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Tobacco,200.0,200.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Whole Year ,Cashewnut,81.0,33.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Sunflower,2.9,543.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Maize,7163.0,568956323.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Sunflower,32.0,42.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Coconut ,14560.0,71300000.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Maize,6807.0,40052.0
Assam,SIVASAGAR,2011.0,Kharif     ,Arhar/Tur,38.0,21.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sunflower,36.0,9.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Urad,363.0,292.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Rice,39905.0,117680.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Banana,957.57,8582.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Turmeric,69.0,575.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Garlic,18168.0,6510.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Horse-gram,417.0,226.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Sesamum,73.0,59.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Sweet potato,52.0,90.17
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Jute,16.0,128.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Cashewnut,450.0,55.8
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Urad,484.0,396.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Coconut ,13876.57,52030000.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Masoor,7628.0,4317.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Sunflower,32.0,42.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Korra,2200.0,700.0
Bihar,NAWADA,2010.0,Autumn     ,Maize,1424.0,1587.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Sunflower,35900.0,11100.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Sesamum,8.0,343.0
Bihar,PURBI CHAMPARAN,2009.0,Kharif     ,Arhar/Tur,1336.0,3134.0
Assam,SIVASAGAR,2011.0,Kharif     ,Cotton(lint),4.0,3.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,other oilseeds,89.3,46.5
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Onion,821.0,3432323.0
Bihar,NAWADA,2010.0,Kharif     ,Horse-gram,226.0,213.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Rice,37991.0,105082.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sunflower,1.0,0.5
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Whole Year ,Coconut ,6992.0,23900000.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Whole Year ,Potato,1264.7,5432514231.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Onion,835.0,43654344.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Turmeric,39.0,272.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Sweet potato,1.5,1.16
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Arhar/Tur,896.0,342523423.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6.0,21.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Cotton(lint),14000.0,12900.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Ragi,6700.0,11800.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Black pepper,413.1,20.18
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Sugarcane,884.0,83126.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Rapeseed &Mustard,1635.0,443.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Castor seed,3191.0,34343433.0
Assam,SIVASAGAR,2011.0,Rabi       ,Masoor,7.0,4.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,other oilseeds,53.55,34.2
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Tapioca,254.5,1480.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Rice,115.0,4656756.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Rice,115.0,4656756.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Moong(Green Gram),1254.0,2000.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Niger seed,78.0,843.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Banana,22.0,582.0
Assam,SIVASAGAR,2011.0,Kharif     ,Arhar/Tur,38.0,21.0
Assam,SIVASAGAR,2010.0,Kharif     ,Small millets,2.0,1.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Other  Rabi pulses,12.0,2512.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Horse-gram,600.0,200.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Autumn     ,Sugarcane,13.4,41.75
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Ragi,600.0,1000.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
